group_id,post_id,text,image_urls,likes,reposts,popularity,классические,черный юмор,политика,постирония,жиза,шаблонные,современные,старые,мудро,добрые
109575676,329887,,"['https://sun2-17.userapi.com/s/v1/ig2/ZfuNwI4Prsoo5eVeZuMGSp_FiiBDh1lgMf7c4SK_WvgsAkZt2vc5vdk1Zxqt_2xpr4PpzBWZ9ZKNP7-J5RvPims6.jpg?quality=95&as=32x6,48x9,72x13,108x19,160x29,240x43,360x65,480x86,540x97,640x115,720x130,789x142&from=bu&cs=510x142']",154,15,0.07044502095390141,0,1,1,0,1,0,0,0,0,0
109575676,329875,,"['https://sun9-25.userapi.com/s/v1/ig2/UYF4aHKQLneQgnD07n6GQuVcIAWWLAgPCLwNIbNCg7Bc_ST3tHqq-dbucpttm3eTkVRvB3wCVSmd1e8jTtAAnVNv.jpg?quality=95&as=32x34,48x51,72x77,108x115,160x171,240x257,360x385,480x513,540x577,640x684,720x770,828x885&from=bu&cs=510x545']",127,13,0.04867109634551495,1,1,1,0,0,0,0,0,0,0
109575676,329823,,"['https://sun2-21.userapi.com/s/v1/ig2/RBLbeKhBlHqDGDIlH0VfPhu5DT6WoUfsvIQEY4kiLGiczjclgaG8158jtKWE529OwzBwRjVu3fq2kHIVbFyz9O5q.jpg?quality=96&as=32x11,48x17,72x25,108x38,160x57,240x85,360x127,480x170,540x191,640x226,720x255,1080x382,1280x453&from=bu&cs=1280x453']",185,87,0.08720287451630736,0,0,0,1,1,0,0,0,0,0
109575676,329795,,"['https://sun2-19.userapi.com/s/v1/ig2/ZwW4kRc3Y22SUh2NYWwQIzBIKToaq3GOhyUW9Rc_yWwM-W9D-kUV5VGOsF4IzInKzxYZsKocbQEO0EOrfGa-L8oC.jpg?quality=96&as=32x26,48x39,72x58,108x88,160x130,240x195,360x292,480x390,540x438,640x520,720x585,1080x877&from=bu&cs=1080x877']",314,73,0.11813110181311018,0,0,1,0,1,0,0,0,0,0
109575676,329779,,"['https://sun9-54.userapi.com/s/v1/ig2/Hx-oNAG8YJ6UKCRZO3DVWDTwHY4oXieLsjRKpqfBO7hdzXISF6KxEpxtQowRqtdkDwQHDxVywSIXLdmbYvxKVoh_.jpg?quality=95&as=32x23,48x34,72x51,108x76,160x113,240x170,360x255,480x340,540x382,640x453,720x510,1080x764,1280x906,1290x913&from=bu&cs=510x361']",203,41,0.09067535138841275,0,0,1,0,1,0,0,0,0,0
109575676,329721,,"['https://sun9-41.userapi.com/s/v1/ig2/L878TZppf07qP00qZyACw4Gm9VzhNIHjXq8cCSGEiJ7_KEYrbMsh5Ce_xDx162QE1JcN6Rslxp93d_x31wpcNcBz.jpg?quality=95&as=32x33,48x49,72x74,108x111,160x164,240x246,360x369,480x492,540x553,640x655,720x737,1080x1106&from=bu&cs=510x522']",230,33,0.07762810720733232,0,0,1,0,1,0,0,0,0,0
109575676,329689,,"['https://sun9-61.userapi.com/s/v1/ig2/BBi0H9NQ-cK1MwLY1jXqwyHuLYR6o4vY7h7LvcAjngMSvXAyXAs5eMCziiA7WOEZguWQwZYxTBKXDtIaTpJgVGpt.jpg?quality=95&as=32x20,48x31,72x46,108x69,160x102,240x153,360x230,480x307,540x345,640x409,720x460,1080x690,1280x818,1290x824&from=bu&cs=510x340', 'https://sun9-54.userapi.com/s/v1/ig2/UXF7JlUOeHmUkVLmaLhabBT_IjXbS93-zbVSZjBFwob5w6zVsrZgyR8bxa3NUxQIFhoepPo3urHvQZPDiAg9Kvv6.jpg?quality=95&as=32x23,48x34,72x51,108x76,160x113,240x170,360x255,480x340,540x382,640x453,720x510,1080x764,1280x906,1290x913&from=bu&cs=510x361']",287,52,0.08029036515618126,0,0,1,0,1,0,0,0,0,0
109575676,329683,,"['https://sun2-17.userapi.com/s/v1/ig2/EjjB7uD5jb0xwzPvt1m4NouVZaHBVKOxHc0GpdbhE7E73dAtv8Gkr2h8GxWvcrUWRmI1JA5Tiryn2SrrYJOYPUox.jpg?quality=95&as=32x5,48x8,72x11,108x17,160x25,240x38,360x57,480x76,540x86,640x101,720x114,1080x171,1280x203&from=bu&cs=510x203']",136,13,0.05392751864054101,0,1,1,1,0,0,0,0,0,0
109575676,329669,,"['https://sun2-18.userapi.com/s/v1/ig2/DVKQvdqDXwSr72N5LFpIqiMX1wxr70McHfQY5S7qVIhqRZP72tAtRcLgAnGufeQ5vY0N3AVJsiEBo1DUM6rzvQPr.jpg?quality=95&as=32x12,48x18,72x27,108x41,160x61,240x91,360x136,480x182,540x204,640x242,720x273,856x324&from=bu&cs=510x324']",330,106,0.1319125977879687,0,1,0,1,1,0,0,0,0,0
109575676,329650,,"['https://sun9-2.userapi.com/s/v1/ig2/wwAjRCmvcr0c6T5xiUwAQ07oN89RZoY2C5FIkKusGv6yjCW8VxG_W2uudw2S9mwf91QvtT7ykBRf4xYDFkxXb7ro.jpg?quality=95&as=32x6,48x9,72x14,108x21,160x31,240x47,360x70,480x94,540x105,640x125,650x127&from=bu&cs=510x127']",206,58,0.09380502641267809,0,1,1,1,0,0,0,0,0,0
109575676,329585,,"['https://sun9-5.userapi.com/s/v1/ig2/mGa5hw7aKK1OS7LbvoHMDiWPOPH3j5il0mB6QTWM5k1tybVuad1ESGS_cHl4R-EfLs1iuTecAXTGpXYLxVHuJKRD.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x159,240x239,360x359,480x478,540x538,585x583&from=bu&cs=510x508']",363,43,0.09165951972555746,0,0,1,1,0,0,1,0,0,0
109575676,329571,,"['https://sun9-50.userapi.com/s/v1/ig2/oFEJoFK1SoDAUPWVkPQYTOkK_OPfwfbm-ddec9okRxAox3w0ylG6M3DA6LWSbczn764c7zJeWoBTIQNBbRI47T8-.jpg?quality=95&as=32x10,48x15,72x23,108x34,160x50,240x75,360x113,480x151,540x170,640x201,720x226,1080x339,1280x402&from=bu&cs=510x340']",283,94,0.09826187717265353,0,1,1,1,1,0,0,0,0,0
